municipality_id,municipality_name,RC1,RC2,RC3
1151,Willisau,-0.7762372430565421,6.690554375764828,-0.3870810754769517
116,Grüningen,-1.7351647271388169,5.367498282418754,3.020948719501925
117,Hinwil,-3.0438047686738807,3.8282919412835303,4.5242150255750175
118,Rüti (ZH),-0.7012144803527696,0.688113359416025,6.5231823354915575
119,Seegräben,3.7620399544983876,3.2512441781302854,7.994924686098285
12,Rifferswil,6.1099832469872535,-4.424022326668801,12.798208435403762
120,Wald (ZH),-2.8966305535091377,0.22421262293772226,6.63486376269818
1201,Altdorf (UR),4.153290064633088,2.4282231733461734,4.434027081513809
1202,Andermatt,-2.0140445732822156,9.026450824869334,-2.4742963098891106
1203,Attinghausen,-9.812804786014958,6.428813798229368,-3.6686741579929354
1205,Bürglen (UR),-8.104382903924257,4.183632284274921,-1.2190573758971355
1206,Erstfeld,-5.480906078284656,-0.34278763988060046,2.727850591941028
1207,Flüelen,-4.399940251883887,5.768791452139289,0.3285702954517901
1208,Göschenen,-12.667873947810136,2.1216873545056467,-2.3158926214179316
1209,Gurtnellen,-15.695692054951122,-1.216014544577415,0.4118076005407323
121,Wetzikon (ZH),-0.014416460799620223,0.5166756385212414,7.113730040205077
1210,Hospental,-13.257653870182416,5.97808778303061,-5.882189952889227
1211,Isenthal,-5.487567033458252,2.9648339175011467,-2.691031842965258
1212,Realp,0.25132760644788266,11.048879242100998,-5.8079049789095984
1213,Schattdorf,-7.177927042276451,5.641153346051215,-1.8122177159423127
1214,Seedorf (UR),-5.999849341389555,6.243618626575373,-1.0400120711434848
1215,Seelisberg,-7.97164177278692,5.88087756951566,-0.9296772277973726
1216,Silenen,-12.994954948485942,3.322859356312144,-2.753124976244289
1217,Sisikon,-11.369582273579224,4.479275670086385,-1.4990979416342223
1218,Spiringen,-22.218079034390147,6.33207733993146,-7.98144760784195
1219,Unterschächen,-22.192988354080715,9.093245337246916,-10.157626820311878
1220,Wassen,-14.759596997869465,2.4946495925778414,-3.059843998869681
13,Stallikon,5.6495009244297485,6.213193285485063,4.985377747973035
1301,Einsiedeln,-7.655316067810645,7.696915395949301,-1.0405888028886512
131,Adliswil,5.4288071729887175,1.9519140048973054,6.788181976026345
1311,Gersau,-5.683342845630018,8.095528574303524,-0.9483595675084908
1321,Feusisberg,-5.063252654625336,12.82240554409,-2.933442544378172
1322,Freienbach,-2.4424833835195554,10.14076915766739,0.4062227358238122
1323,Wollerau,-0.834611659464565,14.347550961339858,-1.891440526951101
1331,Küssnacht (SZ),-0.35305388078031386,9.439834649318442,-0.130624569293051
1341,Altendorf,-5.152535715478927,10.292157752902783,-2.1494005770570745
1342,Galgenen,-10.512854018636151,6.5818147740222015,-0.6339266246132815
1343,Innerthal,-18.83193438017069,2.7811579349109934,-5.601998239714723
1344,Lachen,-0.6604396204993401,6.812919079171679,2.5176405473461525
1345,Reichenburg,-13.312866225801466,3.815417469283845,-1.1718090912794377
1346,Schübelbach,-11.492098559735508,4.7227294329761245,-0.22578609043757258
1347,Tuggen,-12.891489190630532,8.158019901276674,-2.984800262578196
1348,Vorderthal,-27.7866458193535,4.704614729470042,-7.198026848049922
1349,Wangen (SZ),-10.212347156737854,5.301993814859026,-0.07750786745991967
135,Kilchberg (ZH),10.629271851946092,10.6120460855493,3.5438145104959986
136,Langnau am Albis,6.306098292140659,5.5257155563014395,4.885631475390556
1361,Alpthal,-27.853197399471192,7.806993029721697,-8.398051383824573
1362,Arth,-6.933447982711485,5.843724811248403,0.4282945560648903
1363,Illgau,-18.679635877978097,10.133178991115969,-8.005161697767424
1364,Ingenbohl,-2.7138921384174015,7.335265083090041,0.557453886146638
1365,Lauerz,-15.089183464135226,8.923722912649376,-4.350536712557318
1366,Morschach,-12.69732222188617,4.809618012889421,-1.3236940150632768
1367,Muotathal,-24.14997902870965,12.01154698453407,-9.89594638470806
1368,Oberiberg,-17.74051008607177,8.786790848384843,-5.452306078755921
1369,Riemenstalden,-24.221171922568864,7.228892060979044,-7.823787945849853
137,Oberrieden,9.231876186227142,6.595266738582958,5.9397450064274455
1370,Rothenthurm,-22.19782624677786,10.42723001746788,-8.165099460598832
1371,Sattel,-16.298286557648154,11.794524852562764,-6.060281250819548
1372,Schwyz,-6.360278836404327,6.961806726893032,0.010408787127854332
1373,Steinen,-10.976591140379048,6.16469403553329,-1.1122009642051227
1374,Steinerberg,-20.80204572625093,7.8677404767585415,-4.686403362391365
1375,Unteriberg,-31.499720557666475,8.818301701769812,-9.39861082837346
138,Richterswil,4.629075357688028,3.40378358473991,6.234852841407461
139,Rüschlikon,9.307101815897646,10.240196117002526,3.5634110483605186
14,Wettswil am Albis,8.22516124894129,9.03910109190222,4.522293524774557
1401,Alpnach,-4.163984160889263,7.836986563207098,-1.6617200462504877
1402,Engelberg,-1.2206618274391587,10.903380490627455,-1.8198425412974981
1403,Giswil,-6.905675224523338,6.9417878172769,-2.605577481848873
1404,Kerns,-7.464969373641483,10.062963746443398,-4.607065406131746
1405,Lungern,-4.531795300624669,11.336563923464348,-3.8190060817833453
1406,Sachseln,-0.27113768396884874,7.6413887374209635,0.09159059329605546
1407,Sarnen,-0.7746777580435932,7.578386404296061,0.2465792989502984
141,Thalwil,9.74928279508424,3.6116722691985284,7.73108775466282
1501,Beckenried,-4.262248585016279,9.610786123723061,-2.3082579559419316
1502,Buochs,-1.7348393921770757,10.776582884780353,-2.8049723025295954
1503,Dallenwil,-9.6205348817363,8.912815664943055,-3.50395167147804
1504,Emmetten,-10.36859023151463,9.82901901262648,-3.9093113195761164
1505,Ennetbürgen,-0.7729818873644849,12.515247956163652,-3.0222654702361287
1506,Ennetmoos,-6.511033178378412,8.876502688705717,-3.6685236183396475
1507,Hergiswil (NW),-0.20772285096601117,14.34622888142543,-2.830766791730804
1508,Oberdorf (NW),-3.938561580642551,9.197828730454301,-2.2041092010568772
1509,Stans,4.469868652343207,4.288563416115509,3.7803168462293204
151,Erlenbach (ZH),10.318278949717376,12.974163052999371,2.580757121984882
1510,Stansstad,-0.6997071488002753,10.344196326375313,-1.572799330723952
1511,Wolfenschiessen,-7.678712829227244,11.117358561179918,-4.425087902294387
152,Herrliberg,6.709692204869385,14.528071255933547,0.980870150240349
153,Hombrechtikon,-1.4762884914114192,3.8468971902866183,5.086036125820032
154,Küsnacht (ZH),8.842824741935583,12.706450661725832,2.3131898990467543
155,Männedorf,7.881239127967311,4.083136397922136,7.2054250547393535
156,Meilen,7.791689329636812,9.05630053386597,4.932663899756182
157,Oetwil am See,-2.9855521028078327,3.647399209120713,3.5469706203527473
158,Stäfa,7.0221403474834405,3.7671712964150985,7.589890130847801
159,Uetikon am See,6.716603460307447,6.844949286550811,5.267333310529025
160,Zumikon,10.371178949155798,15.146989167584476,0.676201037143759
161,Zollikon,11.599840978012322,10.948445854769686,4.064702546622202
1630,Glarus Nord,-6.076478019761826,3.47046211254439,2.3158294641468498
1631,Glarus Süd,-4.861406798215025,3.9137364509010775,2.1900570216011244
1632,Glarus,0.88981830930293,2.894360391486335,5.2541271770189155
1701,Baar,2.282529074274936,6.974957284936327,2.1175776455036757
1702,Cham,4.372709146511573,6.764615832384276,2.7462618700028587
1703,Hünenberg,7.058819296041017,10.080375695364914,1.8233456817459366
1704,Menzingen,-2.2894944456490003,8.07816091894066,-0.8855389777304957
1705,Neuheim,-4.761473711048641,9.954499407818917,-2.3757100824472355
1706,Oberägeri,-3.9590237740887666,11.195621097916339,-2.751976255326955
1707,Risch,-0.812820624977342,8.749251228604214,0.045809830525475714
1708,Steinhausen,5.661125140737295,6.356849972356346,2.6457595644650436
1709,Unterägeri,-2.3032317298325338,8.385910443507928,0.19842571364641493
1710,Walchwil,-1.3346889138716307,12.820971923354836,-1.9924378812232026
1711,Zug,7.517613847825809,5.69612379655523,5.27148810971319
172,Fehraltorf,2.952814072915971,5.072393706319075,5.091501256636322
173,Hittnau,-2.635413576918321,3.0224463259950123,4.71540617107753
176,Lindau,0.6119680798246442,5.436008729659595,4.244788259098163
177,Pfäffikon,2.0452237768115213,1.5372669254691802,7.686657782099996
178,Russikon,-1.8257845412309222,7.416350797507417,2.631327522903498
180,Weisslingen,-0.10073285664216136,7.338224479670053,2.6043033822066235
181,Wila,-8.675224554832697,2.0303773725108427,3.550190837622395
182,Wildberg,-4.20024595538495,7.95683302523669,0.14145011121778195
191,Dübendorf,3.168697132235968,2.3111382237995244,6.423750563862819
192,Egg,3.3498323173382154,4.211249450293855,5.2338406345823545
193,Fällanden,7.343947696192321,3.2330659723968043,7.229370018108786
194,Greifensee,9.63414568332772,1.796039972663168,8.490906975931026
195,Maur,6.021282614354727,8.482907976557371,3.621818880098633
196,Mönchaltorf,4.257482185961399,2.56491696454218,6.7180480651579595
197,Schwerzenbach,6.383131361525549,1.9561275682027865,7.995794653780832
198,Uster,6.550808145891606,-1.2398331774959195,9.8555749084187
199,Volketswil,-0.6711575708099183,4.933902997465511,2.9400753055258435
2,Affoltern am Albis,3.646384402047241,1.4070680135375926,7.121704936676548
200,Wangen-Brüttisellen,0.15752171419214583,6.178920595506632,2.8726807284095472
2008,Châtillon (FR),2.877218671812177,-5.855002568609656,-2.6252352742623954
2011,Cugy (FR),2.224433657066927,-4.702931901221705,-6.165550887778666
2016,Fétigny,0.871626396310951,-8.026952946216174,-4.732310141337338
2022,Gletterens,-2.3897943054055646,-8.09656207612791,-1.4806413230318796
2025,Lully (FR),-2.9920800776588057,-10.448758899810745,-3.8608541882528122
2027,Ménières,-0.866806427587519,-3.5032497416684594,-7.095305197225727
2029,Montagny (FR),0.6838944049141835,-8.407511463033305,-3.3360755301520126
2035,Nuvilly,0.9958637935792882,-9.848069848199387,-3.1961262267738553
2038,Prévondavaux,-9.44244998581252,-9.618532428718202,-7.3401052971283
2041,Saint-Aubin (FR),4.91826669400242,-3.835853758798251,-4.843422998774346
2043,Sévaz,3.5141464523464796,-8.03496035842875,-1.2179138277928176
2044,Surpierre,-3.7515995696082505,-10.056586226774831,-4.378663865624652
2045,Vallon,3.6260052249601755,-10.913372129058944,-1.7739995346072064
2050,Les Montets,0.4794638688323731,-8.008533994954597,-4.4144750430404285
2051,Delley-Portalban,-2.133669724624112,-6.975251700330772,-3.7955579789466642
2053,Belmont-Broye,2.0271068548301154,-9.886860943281425,-2.5580192747718753
2054,Estavayer,3.7116434299128755,-8.740747315578524,-1.8306559771072584
2055,Cheyres-Châbles,3.7402497798366143,-8.173574619842146,-1.8446652349201607
2063,Billens-Hennens,0.40926651812819415,-9.643111548757203,-3.2014375900033976
2067,Le Châtelard,-7.433252777636367,-4.146334198946029,-11.220078103780875
2068,Châtonnaye,3.26132283969458,-11.047037910202517,-2.3485112655531486
2079,Grangettes,-5.354316609107387,-5.295640450152545,-9.116882223878005
2086,Massonnens,-3.402604853578006,-9.576879759218723,-4.413585825065617
2087,Mézières (FR),-1.7581108397017386,-7.6525668376943425,-5.468800868847128
2096,Romont (FR),5.759198462033722,-7.562183067976388,-3.006702615348498
2097,Rue,1.651385892382491,-9.832457621938746,-3.58458673434425
2099,Siviriez,-0.4515052386735404,-8.393048772692078,-5.224832035803179
2102,Ursy,-0.447378797149523,-9.63352609111546,-4.196987876931788
211,Altikon,-6.568955186084644,7.28990433696613,-0.5403431134181971
2113,Vuisternens-devant-Romont,-1.9904448673026116,-6.445290071476738,-7.120870628578388
2114,Villorsonnens,-3.9841268087340342,-7.506536156753627,-5.924592160592196
2115,Torny,2.652472995978835,-9.000988974929266,-3.6119076253164946
2117,Villaz,3.1401834130821054,-8.578431396121804,-4.655331981190203
2121,Haut-Intyamon,2.0246534766165456,-5.440974398340678,-5.089845114308752
2122,Pont-en-Ogoz,4.258029958781384,-9.427283164065715,-3.291467794555286
2123,Botterens,-3.9889901789246953,-9.412993462003058,-5.1094572386942385
2124,Broc,3.240023442630349,-7.728731708991372,-4.821908628959216
2125,Bulle,6.550305443884051,-9.159930073554978,-1.6400345955819107
2128,Châtel-sur-Montsalvens,-0.7677189047251707,-10.337639281872528,-1.803590205153617
2129,Corbières,0.10041373322672376,-7.216365679230766,-4.609291532408055
213,Brütten,5.054977940139371,10.835721576185607,2.3144504600768143
2130,Crésuz,-0.9789092818160967,-8.208006825267287,-2.2968724282670494
2131,Echarlens,7.893754551109832,-6.793281582474598,-3.729520564494223
2134,Grandvillard,3.275552174019555,-6.232369542015576,-4.885261909584948
2135,Gruyères,4.685803414073293,-6.838783342411253,-3.7192793221090654
2137,Hauteville,0.805825870241787,-5.891379380288342,-5.46362717032264
2138,Jaun,-14.64162491857191,3.5080181156560366,-6.250262262411025
214,Dägerlen,-1.6729680470608663,2.929639878930929,5.1018583997154545
2140,Marsens,7.67665827936889,-10.318388014253516,-1.3303353169208554
2143,Morlon,7.44290476787207,-5.12910278364423,-4.823608769293495
2145,Le Pâquier (FR),5.253307470983018,-8.939823195812819,-1.1757475553645707
2147,Pont-la-Ville,3.641468210604777,-2.216085420208159,-8.895433797152277
2148,Riaz,2.4716015839717334,-8.24436597416029,-3.9836299894355647
2149,La Roche,-7.526275507933394,-7.771962818459502,-6.99691478467245
215,Dättlikon,5.336295071834458,4.692625676752558,5.847051859159601
2152,Sâles,1.5580825830395382,-7.566837930455036,-5.542975769510301
2153,Sorens,0.39415698685161,-7.880284533707865,-3.1207012424484897
2155,Vaulruz,1.327567123676476,-4.556204764689542,-6.881438214751062
216,Dinhard,-3.4551160932641403,5.728797836896932,3.351337803844441
2160,Vuadens,1.760521071468247,-6.652246890405497,-5.2697008577618405
2162,Bas-Intyamon,3.2935764921835573,-7.5705792542317045,-5.33974150183914
2163,Val-de-Charmey,1.47210768189658,-5.4925839475325935,-4.215313426887792
2173,Autigny,6.645366163177415,-8.760992922791052,-2.6417743651232843
2174,Avry,9.554224291907348,-7.220977725028379,-1.3100773090434583
2175,Belfaux,9.850733017860069,-10.1656837822139,0.4418723513988452
2177,Chénens,3.375086531355165,-9.363219164497782,-3.5472374505137165
218,Ellikon an der Thur,-5.392486090826353,6.581149994523196,1.790440939828993
2183,Corminboeuf,11.996534436543163,-8.087503435508488,-0.6259683410596528
2186,Cottens (FR),4.918646173299972,-8.717460661073078,-3.224019792994766
219,Elsau,1.0770470132570433,3.6250745101437767,5.10822438937533
2194,Ferpicloz,0.30864636524603584,-2.1312874695077726,-6.872013488149569
2196,Fribourg,13.339157085619835,-14.437025531609963,7.972000551120022
2197,Givisiez,10.032982559360953,-8.226375539284614,-0.13229083952830129
2198,Granges-Paccot,7.463920478997954,-9.17113931160289,0.20785813479320825
22,Benken (ZH),-6.567179589682016,5.138699841373615,0.7255379001832807
220,Hagenbuch,-11.796039075984062,5.348770966331657,1.0649140629152907
2206,Marly,10.860480741137735,-9.37746287779482,2.4012103745160807
2208,Matran,11.515468009684074,-7.717936392153298,-1.88256347635927
221,Hettlingen,4.496621502452486,7.426323402027529,5.068535009544774
2211,Neyruz (FR),11.967670683833825,-8.471840444329576,-0.863968902319073
2216,Pierrafortscha,8.710474779764468,-0.5490927032454292,-2.5078498696631923
2220,Le Mouret,0.8008793961902629,-8.754873177414378,-3.1948786757384875
2226,Treyvaux,4.743527567195701,-6.128307695215087,-4.493361533217894
2228,Villars-sur-Glâne,14.200300755152105,-9.559524095714757,2.8706484245911263
223,Neftenbach,1.4690670757632174,6.604517109592834,3.144521357619665
2230,Villarsel-sur-Marly,8.637125631945237,-3.427735611653434,-5.682078693056673
2233,Hauterive (FR),8.141429789523169,-10.455548003185196,-1.7418666530290547
2234,La Brillaz,8.087893506211461,-8.44584423048912,-2.9719277773519366
2235,La Sonnaz,10.57337682129081,-10.978686241562354,0.3555607483685018
2236,Gibloux,5.5249067893477735,-11.395695392190479,-2.014061304059648
2237,Prez,6.770023302852793,-11.324075085639205,-2.2354238543935603
2238,Bois-d'Amont,7.589695560642546,-10.018821782018277,-1.5345283000672085
2239,Grolley-Ponthaux,5.717734593723217,-8.092699114312264,-2.22920925049908
224,Pfungen,-0.526154108865777,2.773105458961342,4.7863117472615615
225,Rickenbach (ZH),0.5897079024384086,6.5657804346753,3.7262845163840743
2250,Courgevaux,3.021672066963418,-0.4640017507458632,1.5036458525978103
2254,Courtepin,3.258574583049066,-7.928759383570497,0.37592292478248335
2257,Cressier (FR),8.551069822664768,-6.468081058093659,3.7536578832137666
2258,Fräschels,3.197567901376962,4.941968598304848,3.938403549458673
226,Schlatt (ZH),-6.5668724816165716,-0.04906142234897326,4.880420518250318
2261,Greng,1.7103757937280493,13.487944801385531,-1.8198853123061332
2262,Gurmels,1.327008045782427,1.0252459627547401,1.484412846581976
2265,Kerzers,3.67028798314909,2.6072506131877,2.7180854969113253
2266,Kleinbösingen,0.9231624049066345,-0.26745114742509,2.8680021832192697
227,Seuzach,2.090358733408049,8.570807959329374,2.7467321010463945
2271,Meyriez,11.306657704877479,4.467124920919975,4.926524502185378
2272,Misery-Courtion,1.712083052707521,-9.452536701268006,-3.4066051726829545
2274,Muntelier,12.262625889195451,6.014159566848888,3.3310096415649815
2275,Murten,6.086339434832698,2.846844313452034,3.290644563296313
2276,Ried bei Kerzers,-0.1662439847039437,7.412841181023357,-1.119460622530901
2278,Ulmiz,-3.335277028903583,2.802497859403014,-0.6712559785943166
228,Turbenthal,-6.656549655490067,0.43426720203073743,5.448531589479649
2284,Mont-Vully,8.252167657671409,-0.29266890373434407,0.22799528664369206
2292,Brünisried,-5.76569023047755,1.8672221405626808,-1.8015651790469722
2293,Düdingen,5.71446499603423,1.0222087865300902,3.4096250654690863
2294,Giffers,-3.1990521629567277,-0.18974118559666212,0.9053947744566608
2295,Bösingen,4.534311958006132,2.5633340669905267,2.3254822806370337
2296,Heitenried,1.2566750758118883,3.1099446356275857,0.014962462661487375
2299,Plaffeien,-9.055347430280563,-1.3245554961197246,-0.5155744521489496
23,Berg am Irchel,-6.293262999511247,8.226394529171241,1.748817861128464
230,Winterthur,8.592262829420887,-5.289986058534292,13.192138594501152
2300,Plasselb,-10.975709359751091,-0.9089555823343788,-1.303714392355143
2301,Rechthalten,-2.975760467110304,0.6970877034899793,-0.654635556446962
2303,St. Silvester,-14.72360929526906,-0.3594327464925954,-5.310134596504872
2304,St. Ursen,4.303431524874696,0.16680914957026113,2.3864272652939116
2305,Schmitten (FR),6.30764960335829,-0.5616955869277662,5.103810150092288
2306,Tafers,2.300620136730261,0.7452723345416787,1.863619490298149
2307,Tentlingen,-1.8946995090782637,-0.40268737616211286,0.26279137064604646
2308,Ueberstorf,-0.41566040810141136,2.0332860999109608,1.0891890976998266
2309,Wünnewil-Flamatt,2.339001452818299,-1.3391712862925913,5.265927633180812
231,Zell (ZH),-2.7570048922944936,-0.07940828970344704,6.168315153038841
2321,Attalens,7.874123917068584,-8.58061512742552,-2.3805415551455176
2323,Bossonnens,5.934292999643681,-12.421751283395793,-1.2550833928478302
2325,Châtel-Saint-Denis,3.2433672862471137,-8.57976856155633,-4.0431793792137976
2328,Granges (Veveyse),8.42534604143076,-10.405979672987685,-0.49041559976344584
2333,Remaufens,4.994871951846691,-9.738544511131728,-3.498244384439449
2335,Saint-Martin (FR),3.556737326079706,-11.493722317920128,-2.319045557649282
2336,Semsales,0.015021533761154782,-7.719482030013165,-5.680799465209667
2337,Le Flon,1.2126068743041385,-11.509660964259387,-3.6973226366604734
2338,La Verrerie,0.8951342149680905,-7.516511915391696,-6.315435667163554
24,Buch am Irchel,-3.126629593006228,10.146065737754629,0.17472715208106726
2401,Egerkingen,-6.0022429532927095,6.6912113451114905,-1.0668907676946777
2402,Härkingen,-5.886127599421993,5.4435974210165545,-0.4586216170099653
2403,Kestenholz,-0.33715101257005664,5.853225974233823,1.0063406840564606
2404,Neuendorf,-3.8528496417713662,6.8354052355289285,-0.8435503815385872
2405,Niederbuchsiten,-10.885093749590206,5.434147179261482,-2.806539300725055
2406,Oberbuchsiten,-4.197429684620555,5.690117676005016,-0.5634012392018904
2407,Oensingen,-4.977083955589019,3.9970779081946968,1.23494318339247
2408,Wolfwil,-1.511404837530569,7.752229801924437,-1.382919732007008
241,Aesch (ZH),5.70025669518392,11.718287521462587,1.8014119604849181
242,Birmensdorf (ZH),4.932957807118481,6.026233613183362,5.183063139896622
2421,Aedermannsdorf,-6.562934730919577,6.126521558042335,-2.9999588391448193
2422,Balsthal,-3.756449421142069,4.357073816636285,1.5389370876524675
2424,Herbetswil,-8.583621919832547,6.269792781115829,-2.9127642385043604
2425,Holderbank (SO),-12.030039778550346,2.6048500969359893,-1.6043495605383387
2426,Laupersdorf,-7.302283177898358,5.626257777139482,-1.476690443758201
2427,Matzendorf,-10.866500158834873,3.1875898410571395,-1.372607265375839
2428,Mümliswil-Ramiswil,-12.645094246641907,5.611181582052036,-3.3115488040611973
243,Dietikon,1.3030047847165513,-0.41587191035811133,6.968915539682011
2430,Welschenrohr-Gänsbrunnen,-8.16796400820598,4.047524726218979,-0.6900193157930097
244,Geroldswil,0.035395927305809344,7.648180290785783,1.800259143718376
2445,Biezwil,-6.315924620597165,6.12162926439239,-0.8884021455900961
245,Oberengstringen,4.052300745392998,2.3414658971668043,5.53058152811184
2455,Lüterkofen-Ichertswil,3.123448207513861,5.377767668253389,1.9545287500064012
2457,Messen,-1.952854499913019,5.515876883598408,0.869031600943204
246,Oetwil an der Limmat,0.3985633499681969,10.682674155896757,0.3153868729698597
2461,Schnottwil,-0.5670699121520384,4.9320068411912095,0.6652124666746947
