geo_id,geo_name,factor_1,factor_2
2931,Bargen (SH),1.203734988567399,1.4189334437849501
2162,Bas-Intyamon,-0.8400271440510977,0.8338863595838379
4536,Basadingen-Schlattingen,1.0107419770709487,0.5536917017697778
2701,Basel,-1.428923164159671,-0.30674504739157366
6807,Basse-Allaine,-0.8590682102814018,1.4073683500742318
6812,Basse-Vendline,-0.671340740921161,2.4606383794667646
52,Bassersdorf,-0.029399588370105922,-0.9165080395983499
5703,Bassins,-1.5728235474495038,-0.22391550327974163
5745,Baulmes,-1.8336213567332194,1.2008815264179937
297,Bauma,1.0240420096562648,0.5637990083300659
5746,Bavois,-1.4336097666045589,0.8397124209614387
571,Beatenberg,0.942804827816536,0.5882520365915713
1501,Beckenried,1.0569304549618868,-0.653102016369392
5148,Bedano,-0.2474273089951152,2.1480910643510436
5063,Bedretto,0.8820221016280466,1.0013267424759789
2951,Beggingen,1.7708866838651212,0.7849314947934096
5704,Begnins,-1.4895484102801813,-0.6262069164195302
4224,Beinwil (Freiamt),1.3578467875289648,-0.1848164753499386
2612,Beinwil (SO),0.9302892138985646,0.4519587850292617
4131,Beinwil am See,0.5283984542646478,-0.22310497898331758
2175,Belfaux,-1.5635339898038467,0.166923555237412
2542,Bellach,0.37651980923179784,-0.3352166221286124
6606,Bellevue,-1.515188960693326,-0.2010055159208244
4022,Bellikon,0.3988355157559497,-1.1491360091627105
5002,Bellinzona,-0.6155782470217964,1.6069447274883963
732,Bellmund,-0.13567358646512856,-1.6933944437948925
6052,Bellwald,0.01866084198213238,-0.4892631783150251
2053,Belmont-Broye,-0.9106792177516417,1.1150455066674285
5581,Belmont-sur-Lausanne,-1.9459562389704066,-0.7897315138960583
5902,Belmont-sur-Yverdon,-0.9623529555337859,-0.025303599870720422
861,Belp,0.00557948855777558,-0.6661180755171507
681,Belprahon,-1.057265566805276,1.2901948749102843
3312,Benken (SG),1.4440452620012065,0.3258176106941232
22,Benken (ZH),0.921906277078961,-0.0313636586388185
2882,Bennwil,0.7601932672401329,0.5072418732818119
5512,Bercher,-1.4850464534542593,-0.19361305232994663
3211,Berg (SG),0.589328313700567,-0.6175615769921329
4891,Berg (TG),1.067939842379986,-0.7268617015082587
23,Berg am Irchel,1.0632871576499243,-0.44877292682955094
4023,Bergdietikon,0.6831734513059203,-1.6309507654851718
3544,Bergün Filisur,-0.1651623099376659,-0.9146080315464308
4062,Berikon,0.25936236362676873,-1.0908239144218146
2932,Beringen,0.560049005797463,0.1573408114217609
972,Berken,2.013857004139092,-0.27595383231905135
4801,Berlingen,0.3595531162075185,-0.6006369539654848
351,Bern,-2.172745620415463,-0.9750537727863751
3233,Berneck,0.5539613368664354,-0.8758969227859559
6607,Bernex,-1.953993452575968,0.19478722609657514
5424,Berolle,-1.669180168605119,0.05238730943949826
1081,Beromünster,0.764078031910324,-1.208800396390535
4226,Besenbüren,1.0498853630000036,-0.2101148740379037
973,Bettenhausen,0.7594281758433711,0.4194567455518508
5471,Bettens,-1.357052253867358,-0.0035038333573341254
2702,Bettingen,-0.10169130509392625,-1.9916562363859442
2543,Bettlach,0.5539226221145741,-0.3697329635106278
6205,Bettmeralp,0.268211255287928,-0.550715472909576
4716,Bettwiesen,1.2774349790640307,-0.1606043155974242
4227,Bettwil,1.2335484305237707,-0.19437405650264314
3781,Bever,-0.5563891717115617,-0.817998613462323
5402,Bex,-1.505752179828942,0.9632323023839288
5281,Biasca,-0.10026423918447396,2.591519516695985
2513,Biberist,-0.21507457862728271,-0.32426233967408286
4002,Biberstein,-0.20824167922844203,-1.0338306177933099
4721,Bichelsee-Balterswil,0.8078445106828918,-0.13874833111723153
2764,Biel-Benken,-0.30687882084281376,-1.8309713416818025
371,Biel/Bienne,-1.5801051094276772,0.3834373906369646
2445,Biezwil,0.9798479468139596,-0.02284741258969706
603,Biglen,0.09523171267545356,-0.770608111336804
2063,Billens-Hennens,-0.7538679696952799,1.2283940165655436
6054,Binn,0.30433020913099684,-0.6112745067108741
2765,Binningen,-0.6624769180158913,-1.4970944976992049
5151,Bioggio,-0.09371346940745527,1.1743514747145256
5903,Bioley-Magnoux,-0.050592070415745836,0.5280690904803375
242,Birmensdorf (ZH),0.03494660561548434,-1.4621217294389772
4024,Birmenstorf (AG),0.5057177829705072,-1.2344585473186094
4092,Birr,0.7406134842023793,-0.2021535231899741
4093,Birrhard,1.0142470304035636,-0.13617721651875161
4132,Birrwil,0.7026183213466518,-0.3235094587734581
2766,Birsfelden,-0.7571423630412127,0.41426578299208106
4901,Birwinken,1.2122369907154604,0.5513214632662453
4471,Bischofszell,0.6782767631406592,-0.48647391678462426
5154,Bissone,-0.14145165945303184,1.1969897215513194
6172,Bister,0.378677706243898,1.0834542778810534
6173,Bitsch,0.37355290721443934,0.43455560404900717
5425,Bière,-0.7865314692733075,0.7269453030239486
6192,Blatten,0.5029075808783189,-0.044506267521549986
2781,Blauen,0.2557809655349475,-0.030865792922220636
324,Bleienbach,0.9680962843229975,0.18852298344915056
5049,Blenio,0.4112207513398271,1.7660259370798754
5892,Blonay - Saint-Légier,-1.659144298194955,-1.084423281579259
922,Blumenstein,1.07565232927888,0.8227631394766326
5747,Bofflens,-1.2151925509266281,0.7797330797605665
5705,Bogis-Bossey,-1.5485802318574082,-1.7953382394509003
2238,Bois-d'Amont,-1.4107792952688227,0.41082451825921434
2514,Bolken,0.0836964255666496,0.08913786421114737
352,Bolligen,-0.7927066475920769,-2.0424287308131097
791,Boltigen,1.5966813014900028,0.8836946290194588
3721,Bonaduz,-0.029738056908911174,-0.9276302644253307
6774,Boncourt,-1.1847888778533036,1.0585891513331545
2571,Boningen,0.7322699442161078,0.6290257471362448
4192,Boniswil,0.8189714150972376,-0.1633837157622515
3,Bonstetten,-0.46095522856368987,-1.3846534214484931
5551,Bonvillars,-1.1304343795074983,0.27358040528755184
82,Boppelsen,0.5022925424340313,-1.3365644408827906
5706,Borex,-1.4807954984567173,-1.645398266166075
5304,Bosco/Gurin,-0.11185099635476496,0.8122617380381506
2323,Bossonnens,-1.464981048379338,0.9826125033739282
4228,Boswil,1.0820523579434196,-0.2676714015563774
5514,Bottens,-1.0811659605858455,-0.2349023921038778
4273,Bottenwil,0.9676983069752207,0.3611997378968064
2123,Botterens,-0.3768939188783193,1.8365147588518709
4643,Bottighofen,0.07816640846072777,-1.5476645223829877
2767,Bottmingen,-0.4515732825332695,-2.0815192749504234
6404,Boudry,-1.7387582191898097,0.4002727708736022
5426,Bougy-Villars,-1.045767012401919,-1.1377069637880102
5661,Boulens,-1.2161503022140328,0.6437600470879267
6032,Bourg-Saint-Pierre,0.18999401862220755,0.37078200909746545
5613,Bourg-en-Lavaux,-1.864089480375159,-1.041693028060491
5472,Bournens,-0.9059741148569623,0.21462958988760933
6703,Bourrignon,-1.254074151108825,1.0730746861854161
5473,Boussens,-1.4777763008958777,0.5383034520787914
6131,Bovernier,-0.21002748253531325,0.9502190016122892
605,Bowil,0.9382617455183939,0.4636002687945302
6702,Boécourt,-1.4037904881704522,1.408637601207062
4723,Braunau,1.4274471032862805,0.3554513382896081
3792,Bregaglia,0.03215150374764879,-0.9671203893333593
5269,Breggia,-0.5604666731484093,1.6912339565381458
3981,Breil/Brigels,0.31354300388464096,-0.7904194348392584
2613,Breitenbach,0.31476009725875437,0.18165161156808843
5622,Bremblens,-1.3670190580150654,-0.9446238756448778
4063,Bremgarten (AG),-0.03562386372507812,-0.6161847083831047
353,Bremgarten bei Bern,-1.2501120942135604,-1.9648392446423077
606,Brenzikofen,0.8590805265216146,0.5914707480728784
5515,Bretigny-sur-Morrens,-1.62245702967969,0.395886036565389
5748,Bretonnières,-1.3642424393773838,1.0885094893443334
2883,Bretzwil,1.1405900208301134,1.310135437256278
573,Brienz (BE),0.5530576595520503,-0.08714607911371353
574,Brienzwiler,1.008526866147632,0.8360321729528086
6002,Brig-Glis,0.19654007702846957,-0.7079207367027313
5096,Brione sopra Minusio,0.026948933886912378,0.3392853541887522
2782,Brislach,0.740922505084439,1.3595691466310615
5097,Brissago,-0.05548445119700752,1.3478181611138855
4274,Brittnau,0.7543130361924938,0.23715184983048143
2124,Broc,-0.9043612457990721,0.728129178973661
6433,Brot-Plamboz,0.024539364018167135,0.5842234557250995
4095,Brugg,-0.291442217017659,-1.1080513652641697
4193,Brunegg,0.8363439818638878,-0.25790732042462655
5160,Brusino Arsizio,-0.4602156854534578,1.3738116070333863
3551,Brusio,0.5864306787403706,1.1619963818302426
733,Brügg,-0.3331469064397159,0.12442332690395433
2292,Brünisried,0.6698702801654662,0.4584895320793519
491,Brüttelen,0.6052595777127983,0.2128029879692266
213,Brütten,0.32905661832596805,-2.014285881735247
2823,Bubendorf,-0.27377527595861745,-0.6104214677514035
112,Bubikon,0.28753989862059043,-0.4242755867599415
2961,Buch (SH),0.944985492956825,1.2910288296732717
24,Buch am Irchel,0.983491807817984,-0.909671799398999
2933,Buchberg,0.6959667151643739,-0.5210383585840204
2465,Buchegg,0.19978633161493256,-0.6834488420400061
923,Buchholterberg,1.822007996464945,0.5670764988981867
5623,Buchillon,-1.1263183242389154,-1.4377013435949468
1052,Buchrain,0.0911689382070726,-1.3479481041685344
4003,Buchs (AG),0.10797957622378977,-0.7412620052664859
3271,Buchs (SG),0.24617896564990174,-0.1700639150509778
83,Buchs (ZH),0.5467119793686668,-0.5197623472858378
2843,Buckten,-0.10681475928878757,0.9299789017906058
2125,Bulle,-1.248172172101462,0.4591174418550433
5552,Bullet,-0.9539107958540308,1.0555883135333248
1502,Buochs,0.9290573532473803,-1.1460318126090825
6778,Bure,-0.3041743957565266,0.8356785523448731
2783,Burg im Leimental,0.09536511123062703,0.5135938028848497
404,Burgdorf,-0.9155894131668035,-0.9669442158158036
863,Burgistein,0.5323633188351097,0.7232242506603479
5852,Bursinel,-1.2870055712887802,-1.0879337738773915
5853,Bursins,-1.6956151978803673,-1.3030844504276902
5854,Burtigny,-0.9285879814092844,-0.038345369444462325
3804,Buseno,0.5652560184766164,0.9509148098709462
5624,Bussigny,-1.9160350991290698,0.40591294767941355
4921,Bussnang,1.2721363449464531,0.22778930958138463
325,Busswil bei Melchnau,1.5124018489073896,0.23090303999742054
5663,Bussy-sur-Moudon,-1.2799512423714594,0.6369273998432334
1083,Buttisholz,0.9904752133358304,-1.1573139119568812
4230,Buttwil,0.5341544541038747,-0.1659598745415615
2844,Buus,0.6419197415484845,0.3915334197822746
111,Bäretswil,0.9084901667710035,-0.04614045408978659
403,Bäriswil,0.08556511890928141,-0.3691447664746373
2611,Bärschwil,0.6842653744111554,1.3038729593580822
533,Bätterkinden,-0.4656511997482723,-0.5035237539802606
2471,Bättwil,-0.176992054857042,-0.5649874397222406
2842,Böckten,0.11280785221809542,-0.2693596660546642
572,Bönigen,0.31294193497510203,0.14516454873489068
2295,Bösingen,-0.17241464325658196,-0.976514344668362
4303,Böttstein,1.2530819516301028,-0.15318711358275477
4124,Bözberg,0.7676648052669808,-0.055941888515457096
4185,Böztal,0.7830488907690363,0.1386384740604854
382,Büetigen,0.6079516184497166,0.34811251771247953
734,Bühl,0.5337947152113096,0.11127051930202188
3021,Bühler,0.9758872370188824,-0.15874992152514747
53,Bülach,0.06161193124679,-0.5325628462796088
4229,Bünzen,0.9688087179694764,-0.019052421173238406
6193,Bürchen,0.16754185608026365,-0.7115235139366399
2472,Büren (SO),0.2285917298816271,-0.06976029226498894
383,Büren an der Aare,0.12278941891429447,-0.5850964465169556
4911,Bürglen (TG),1.0914433007202018,0.07118380458681034
1205,Bürglen (UR),1.0163804695027319,0.2560354917354553
1082,Büron,0.9355860302731944,-0.4222021433363772
2614,Büsserach,0.7868953089555695,0.7388605300865385
3395,Bütschwil-Ganterschwil,1.3331238290629759,0.039638923400787465
2914,Büttenhardt,0.6057272284556062,0.24815561986528575
4064,Büttikon,1.2501386721076502,0.23007819361678455
5394,C'za Corticiasca/Valcolla,0.2098111455082131,2.0989090532582644
5161,Cademario,-0.020000207603818546,1.3984987134219464
5162,Cadempino,0.007499831069716201,1.6608107819938396
5003,Cadenazzo,0.20614149050409497,1.9595609035177879
3837,Calanca,-0.4783314795190688,1.2874687400387967
3831,Cama,0.763202496402899,2.435630297416556
5307,Campo (Vallemaggia),-0.5423377122934446,2.9847637254794477
5167,Canobbio,-0.1662719231431385,1.6714726120857801
5226,Capriasca,-0.46402348374871366,1.2864414115412905
6608,Carouge (GE),-2.308412366295772,1.0419713773282102
6609,Cartigny,-1.897414410539712,-0.6870773647293956
5171,Caslano,-0.2132490285674946,1.6048023916553167
3805,Castaneda,-0.30018833715585164,2.0288602330789476
5249,Castel San Pietro,-0.2424341673111137,1.4609154569100034
3661,Cazis,0.16900773227527724,-0.05078321210705413
3782,Celerina/Schlarigna,-0.24423708708058808,-1.9308655118054792
5397,Centovalli,-0.4555191884842841,2.5817879166537265
5309,Cerentino,-0.9897342289872767,2.535603043250048
5310,Cevio,-0.3729500799879507,1.8328983445340081
6232,Chalais,-0.8886254415802892,0.9563337660101564
1702,Cham,0.11976413706949732,-1.4758298928513618
5904,Chamblon,-1.4765028470318913,-0.5750832463087489
6022,Chamoson,-0.3308026108043057,0.7083283238997652
5553,Champagne,-1.3440106191206365,0.08888066425456559
683,Champoz,1.4055028869641433,1.5635273940418544
5812,Champtauroz,-1.5999475615256817,1.438659902884993
5905,Champvent,-0.9538868535960301,0.2966056787389253
6151,Champéry,-0.2875527054668631,-0.04075879846352781
6611,Chancy,-1.7295555404409826,1.2422940675163237
5882,Chardonne,-1.8228481404224421,-0.847207392686197
5707,Chavannes-de-Bogis,-1.1195814509232758,-0.8970588693080107
5708,Chavannes-des-Bois,-1.5486712645088017,-1.7723048500929761
5907,Chavannes-le-Chêne,-0.5255055410818739,0.03656285855547135
5475,Chavannes-le-Veyron,-1.3848064573805052,0.23661362095402982
5627,Chavannes-près-Renens,-2.17374339473682,1.4336399152971133
5665,Chavannes-sur-Moudon,-0.08641716576984741,0.27473256625594406
5749,Chavornay,-1.4581251476349826,0.4444071826805834
5909,Cheseaux-Noréaz,-1.4570056935572333,-1.1171894542360878
5582,Cheseaux-sur-Lausanne,-1.9439723926823806,0.2220128774652678
5403,Chessel,-1.0153213707591688,0.3461582227011584
5476,Chevilly,-1.9784514650032965,-0.9949562499628649
5813,Chevroux,-0.6378659992452399,0.5157601920525082
5601,Chexbres,-1.622195563309476,-0.641395339901542
2055,Cheyres-Châbles,-0.9482056110431887,0.6466163493971667
5250,Chiasso,-0.39666418855612756,2.153090971207457
5628,Chigny,-1.624661336975892,-1.7861924847455957
6235,Chippis,-1.088397974958149,0.9464042113415713
6614,Choulex,-1.7083413190373637,-0.7134419073160504
3901,Chur,-0.48770260191312936,-0.9495196290773286
3911,Churwalden,0.1786142034996257,-0.6842864410228832
5841,Château-d'Oex,-0.7874108570105315,-0.12329073878700914
2325,Châtel-Saint-Denis,-0.9233049662293862,0.9100998543790342
2128,Châtel-sur-Montsalvens,-0.7062795916464861,1.5150531445803022
2008,Châtillon (FR),-0.7458165960529635,0.4139935011683908
6704,Châtillon (JU),-1.7418485591091313,2.097454267554564
2068,Châtonnaye,-1.1493439108611487,0.9597793372199024
2177,Chénens,-1.0089286829392679,1.0118634620850477
5709,Chéserex,-1.3667107558684468,-1.0486350896697043
6612,Chêne-Bougeries,-1.6452106336352643,-1.0641753730364278
6613,Chêne-Bourg,-2.008439030101187,0.925256411254349
5908,Chêne-Pâquier,-1.0711386423518297,0.6201428171610122
5629,Clarmont,-1.8751350703998848,-0.026519638517527776
6808,Clos du Doubs,-1.4782959457446845,1.455653348264301
6781,Coeuve,-1.3300785188427864,1.9480854025187937
5710,Coinsins,-1.338035509831306,-0.6010685019850279
5251,Coldrerio,-0.31225049669937316,2.2497587994361266
6615,Collex-Bossy,-1.6773478581742403,-0.6722928630899638
6152,Collombey-Muraz,-0.6474329698598081,0.9185931459961862
6616,Collonge-Bellerive,-1.2308827402690237,-1.8009970113059364
6211,Collonges,-0.6963085482620227,0.6650119391410496
6617,Cologny,-1.0733480264971624,-2.072686073461284
5176,Comano,-0.45443254957644397,0.44563785487126184
5711,Commugny,-1.2653455213727127,-1.701277494771535
5554,Concise,-1.297374613996474,0.20517144951997443
6618,Confignon,-2.0985589394754323,-0.23562719946928395
3881,Conters im Prättigau,1.3461720579362477,1.2156894472255937
6023,Conthey,-0.5711450185109418,0.41699514859243925
5712,Coppet,-1.3499233249841855,-1.9504755966321605
5404,Corbeyrier,-0.9678575065191228,1.9041155551839666
2129,Corbières,-0.5924082714384467,1.0465230896120081
687,Corcelles (BE),0.17671085006724618,2.757916599639415
5785,Corcelles-le-Jorat,-1.0702114049814564,0.1748588250826474
5555,Corcelles-près-Concise,-1.9213871800089597,-0.05444625889852838
5816,Corcelles-près-Payerne,-0.7562881539824263,0.16655248318363547
431,Corgémont,-0.4438914034780934,1.4606387465680652
2183,Corminboeuf,-1.6481405834129503,-0.32983427849915736
432,Cormoret,-1.2809019990343453,1.085684413410554
6451,Cornaux,-1.0684409099993213,0.8415388339020478
6782,Cornol,-1.03788275178806,1.9400242250179387
5883,Corseaux,-1.5390074388881076,-1.3163330353134182
6619,Corsier (GE),-1.301299264965718,-1.5405841431241762
5884,Corsier-sur-Vevey,-1.7223574734159712,0.5141242527807213
6408,Cortaillod,-1.6026176550731295,0.037198405811851805
433,Cortébert,-0.544460389395715,1.7314169268009214
5477,Cossonay,-1.9703552438548353,0.07180987530502253
2186,Cottens (FR),-1.1281056381835117,0.5565571435842138
6706,Courchapoix,-2.0275979668739685,2.1546011655456168
6783,Courchavon,-0.45535434135614994,0.7406358911827503
6784,Courgenay,-1.2259650930552703,1.695291050687184
2250,Courgevaux,-0.33036536482027373,-0.3483661124748431
6708,Courrendlin,-1.373732347897534,1.8521909497529998
6709,Courroux,-1.584025144178855,1.7987289743712136
690,Court,0.030636467094074835,2.131680674726378
6785,Courtedoux,-1.2783510576769415,1.6933099664263107
434,Courtelary,-1.030474679419421,1.5256336037309366
2254,Courtepin,-0.8245066128581862,0.6739178990297701
6710,Courtételle,-1.8738590822022005,1.4796613636719131
5713,Crans (VD),-1.3545216194862215,-2.0264637521174436
6253,Crans-Montana,-0.5231099017317856,-0.08743361713857695
5714,Crassier,-1.5274487597528927,-1.0774194999556155
2257,Cressier (FR),-1.1633432573034517,-0.2937667383573606
6452,Cressier (NE),-1.6634461639267097,0.31361563121032743
5583,Crissier,-1.7182450986349633,0.3033882043623338
5910,Cronay,-1.3321059759970273,0.4094776381092202
5752,Croy,-1.8742796493859297,0.9255436113010754
691,Crémines,-1.0265025338418738,2.0185046670731617
2130,Crésuz,-0.5160539503626386,1.178642099417562
5479,Cuarnens,-1.2607384603838518,-0.5651854321274498
5911,Cuarny,0.19577026076538445,1.1963073157121145
5456,Cudrefin,-1.1375480342275819,0.1504833176515883
5138,Cugnasco-Gerra,-0.28668157329396937,1.515366407068979
2011,Cugy (FR),-0.5845512375714713,0.5817013132814349
5516,Cugy (VD),-1.7472389403532351,-0.3055126380475352
5180,Cureglia,-0.3725669687022244,0.020627349043900334
5669,Curtilles,-1.1384183944512292,0.6044946916777413
6610,Céligny,-1.6019855552396316,-0.5763819007077315
25,Dachsen,-0.23560422569277,-0.9318789793752448
1125,Dagmersellen,0.8552534133666415,-0.6577242653444504
5480,Daillens,-1.419112953417436,0.05608863952541608
1503,Dallenwil,1.4514282606618671,-0.04698810297137602
5071,Dalpe,0.4374319726771792,1.3232574892634577
6811,Damphreux-Lugnez,-0.724943717425358,2.1787270632151303
6620,Dardagny,-1.7215728158627566,0.6409212159757995
3851,Davos,-0.09017527264696462,-1.2423855018316963
3401,Degersheim,0.3472525177577282,-0.5853289594277776
2516,Deitingen,0.19645655645260474,-0.30250365969120757
2051,Delley-Portalban,-0.36125825089671415,1.3188976933070014
6711,Delémont,-2.484130996982106,1.0030077956249406
5631,Denens,-1.7090405115498928,-1.4756976806930482
5632,Denges,-1.9987189959392404,-0.07252563632915553
4004,Densbüren,1.126341719893713,0.12561494749962746
2517,Derendingen,-0.10306809433049166,0.29047265080835594
6712,Develier,-1.6429553007529027,0.8472532320412871
2884,Diegten,0.8517371845298941,0.5249477528362009
86,Dielsdorf,0.22285824404568094,-0.4126932561259324
762,Diemtigen,1.82759629428668,0.7944168998382438
2845,Diepflingen,0.727686245013384,-0.13277980093176653
3234,Diepoldsau,0.9258519219024386,-0.2860931328311819
1053,Dierikon,0.5027967587202096,-0.4086093867593294
385,Diessbach bei Büren,0.4347632264439126,-0.04913581770804805
4545,Diessenhofen,0.41232715391565916,-0.2764970743697872
243,Dietikon,-0.09947769698191579,-0.3186142856046517
54,Dietlikon,-0.17867923495072188,-1.1437612303739457
4231,Dietwil,1.203985087409263,0.074211528162298
216,Dinhard,0.6805722000789821,-0.5446648713643308
4194,Dintikon,1.1730313774111878,0.010365169253872484
3982,Disentis/Mustér,0.26262115262606767,-0.8280961011175738
2784,Dittingen,-0.1443565630244243,0.7742911653246004
5481,Dizy,-2.03178589400711,0.9986049937920949
3722,Domat/Ems,0.10231336936936745,-0.6976533667844791
3673,Domleschg,-0.6308816505786042,-0.3799385901341559
5671,Dompierre (VD),-0.5849303374294237,0.24108168903831353
5913,Donneloye,-1.0165194038988816,0.2676318266848097
1001,Doppleschwand,1.8189270204996504,-0.4121631085075866
26,Dorf,1.1985984859666958,-0.14745252218244945
2473,Dornach,-0.939213527898728,-0.3978529267521213
