geo_id,geo_name,factor_1,factor_2,factor_3
5144,Arogno,-0.7314393127841247,1.8706174429067217,1.4929233835759685
3921,Arosa,0.3849991284921176,-0.8158216490354814,-0.13416967595427184
1362,Arth,0.9731348694397308,-0.09548866168521142,0.11462864949119646
5702,Arzier-Le Muids,-1.2481604837193543,-0.5986225011220532,-0.84786191922595
5091,Ascona,-0.1545700821104994,0.46363772092073197,0.7439014106132351
5511,Assens,-1.1309144183806101,-0.2383467331602247,-2.140829600920043
2321,Attalens,-1.3114220846037874,0.3504072447939854,-0.514656165949063
1203,Attinghausen,1.3536899144400623,0.3179705826645259,-0.7262870028933268
971,Attiswil,0.9551727943742341,0.16805491194671873,0.1148499991832127
3231,Au (SG),0.6302351912925575,-0.5112086450911154,0.49524021377384847
5422,Aubonne,-1.7542075316371908,-0.7953426280364806,-0.8070323353315757
