municipality_id,municipality_name,PC1,PC2,PC3,final_cluster,cluster_profile
2855,Oltingen,4.191631606180664,-3.5533922097664217,8.579632135759805,1,"liberal, populistisch, neutral"
2856,Ormalingen,-0.9345292852748518,0.9899835661974464,4.054148473025993,2,"moderat, gemischt, neutral"
2857,Rickenbach (BL),-1.717206796541979,0.5158592649581589,2.9340333599656296,2,"moderat, gemischt, neutral"
2858,Rothenfluh,-0.17947395824396745,-2.937589318208432,5.907393604707298,2,"moderat, gemischt, neutral"
2859,Rümlingen,-7.5044797455546,-7.599069643113631,3.8211219841370725,0,"konservativ, gemischt, neutral"
2860,Rünenberg,0.43727248282627473,-2.123157607443595,5.781374054183441,2,"moderat, gemischt, neutral"
2861,Sissach,5.412153154666268,3.905634841185261,6.608634631533573,2,"moderat, gemischt, neutral"
2862,Tecknau,-4.5846683754194775,-0.7535916413658791,0.28962911438151817,0,"konservativ, gemischt, neutral"
2863,Tenniken,2.5259815590514325,-2.401465028323074,5.999266523384041,2,"moderat, gemischt, neutral"
2864,Thürnen,-5.5939558163151935,-2.3029570986386405,0.8201536758623267,0,"konservativ, gemischt, neutral"
2865,Wenslingen,-3.000926158931982,-3.475371527852995,3.995200658844084,2,"moderat, gemischt, neutral"
2866,Wintersingen,-5.731429029204499,0.7591439550023077,1.8085683570198534,0,"konservativ, gemischt, neutral"
2867,Wittinsburg,-3.265894686032744,-0.939776674148357,1.9619064253982228,2,"moderat, gemischt, neutral"
2868,Zeglingen,1.8307209417073371,-0.06532311759737806,3.10954237726549,2,"moderat, gemischt, neutral"
2869,Zunzgen,-0.7564332293113584,-2.98060929628637,4.179840196090572,2,"moderat, gemischt, neutral"
2881,Arboldswil,-6.094060059145832,-1.0300853170537665,2.4464398889058256,0,"konservativ, gemischt, neutral"
2882,Bennwil,-6.383255235708683,-3.057530540501867,0.9007978856011237,0,"konservativ, gemischt, neutral"
2883,Bretzwil,-9.835157657454118,-7.648209436940318,2.5430297303544402,0,"konservativ, gemischt, neutral"
2884,Diegten,-7.663054645432994,-3.0289121048856806,1.2578211208158745,0,"konservativ, gemischt, neutral"
2885,Eptingen,-9.247083881799083,-6.631721027009516,1.0398297564416104,0,"konservativ, gemischt, neutral"
2886,Hölstein,0.4569193276336876,1.7879802373735707,2.972666740071734,2,"moderat, gemischt, neutral"
2887,Lampenberg,-4.0013863261148215,1.6790315797651063,2.35879373790663,2,"moderat, gemischt, neutral"
2888,Langenbruck,1.1341167144704851,-5.498942002442812,10.120727786522796,1,"liberal, populistisch, neutral"
2889,Lauwil,-1.708327411220918,-0.04298602587509392,3.2457477159640313,2,"moderat, gemischt, neutral"
2890,Liedertswil,-11.399478083408221,-5.485122263904134,0.006204598107539874,0,"konservativ, gemischt, neutral"
2891,Niederdorf,-4.088884632279499,-1.5861908485176293,2.35480837948274,0,"konservativ, gemischt, neutral"
2892,Oberdorf (BL),-1.764908142253663,-1.0072756835214964,4.981415681251388,2,"moderat, gemischt, neutral"
2893,Reigoldswil,0.9037941808023441,-3.336672144043134,6.360581057755097,2,"moderat, gemischt, neutral"
2894,Titterten,1.5682097057882027,-0.8646733213286456,5.4814380201543305,2,"moderat, gemischt, neutral"
2895,Waldenburg,-3.557028460010863,-5.605959312363647,7.122790731570572,0,"konservativ, gemischt, neutral"
29,Flurlingen,5.266833295184431,9.331387942212931,6.94176491925412,2,"moderat, gemischt, neutral"
2901,Gächlingen,-7.056106934687592,-1.1742812914119596,1.6342927381545072,0,"konservativ, gemischt, neutral"
2903,Löhningen,-6.436320647551832,3.170231739638786,1.024437987244725,0,"konservativ, gemischt, neutral"
2904,Neunkirch,-1.4152888651885598,0.8329331346405959,4.293758542959635,2,"moderat, gemischt, neutral"
291,Andelfingen,-5.117088653577553,5.538191286687967,1.474652529189083,2,"moderat, gemischt, neutral"
2914,Büttenhardt,-4.8285797916602,-0.9583681746635835,2.593748198021055,0,"konservativ, gemischt, neutral"
2915,Dörflingen,-5.781114402822791,0.14936347462321886,3.0788167971953975,0,"konservativ, gemischt, neutral"
2917,Lohn (SH),-7.148955510233132,-0.6871738108638121,2.067787157169757,0,"konservativ, gemischt, neutral"
2919,Stetten (SH),-4.387417748165892,7.752904569821425,-1.14699337095205,2,"moderat, gemischt, neutral"
292,Stammheim,-4.258621812958534,3.19550402294463,3.538260334813366,2,"moderat, gemischt, neutral"
2920,Thayngen,-6.742418882908098,-2.7573279561893984,2.201252891743434,0,"konservativ, gemischt, neutral"
293,Wädenswil,1.4627335211097325,5.756691184746229,5.599340787338786,2,"moderat, gemischt, neutral"
2931,Bargen (SH),-10.289264048234182,-7.537875144043859,2.8212093489794046,0,"konservativ, gemischt, neutral"
2932,Beringen,-4.961750864226712,-0.7594576009663558,2.078132636364925,0,"konservativ, gemischt, neutral"
2933,Buchberg,-6.309392300104659,3.365260244580722,0.9725144840511913,0,"konservativ, gemischt, neutral"
2936,Merishausen,-9.730721612296442,-1.5410355711676667,-0.23124557326785536,0,"konservativ, gemischt, neutral"
2937,Neuhausen am Rheinfall,-0.40645222507100104,-3.382587421459231,7.692846347283303,2,"moderat, gemischt, neutral"
2938,Rüdlingen,-5.559155346915169,1.519303224276195,2.5595847637253817,2,"moderat, gemischt, neutral"
2939,Schaffhausen,5.412842261352363,-0.9971632420762274,10.301299337525672,2,"moderat, gemischt, neutral"
294,Elgg,-1.5903481626633102,3.2468624331330838,5.076972410305046,2,"moderat, gemischt, neutral"
295,Horgen,1.6669038340536886,6.872952642877649,4.28601627315258,2,"moderat, gemischt, neutral"
2951,Beggingen,-16.588301174422625,-3.638216320639607,-3.2253137440951716,0,"konservativ, gemischt, neutral"
2952,Schleitheim,-10.519605011278037,-0.6818544149267577,-1.442377220075891,0,"konservativ, gemischt, neutral"
2953,Siblingen,-3.553500112229889,-0.3331218435330886,3.5338489981957597,2,"moderat, gemischt, neutral"
296,Illnau-Effretikon,1.1565213698111587,3.81416573605872,6.514924526427517,2,"moderat, gemischt, neutral"
2961,Buch (SH),-8.105610960119964,-7.148741486910842,4.30180945919575,0,"konservativ, gemischt, neutral"
2962,Hemishofen,-6.8702194439452855,-3.930384359957742,4.428139925818398,0,"konservativ, gemischt, neutral"
2963,Ramsen,-9.398408645803869,-3.0412002414488235,0.6700631333462126,0,"konservativ, gemischt, neutral"
2964,Stein am Rhein,0.1933909160830565,1.0360392880066203,6.629274909579245,2,"moderat, gemischt, neutral"
297,Bauma,-9.24807520149294,-3.395927984861673,3.8483398319756286,0,"konservativ, gemischt, neutral"
2971,Hallau,-8.713595851208495,-0.5670363304990316,0.913345652881904,0,"konservativ, gemischt, neutral"
2972,Oberhallau,-13.971785455465326,-5.563730739868784,0.38161403668348404,0,"konservativ, gemischt, neutral"
2973,Trasadingen,-9.203593768209359,-4.82551566280641,3.8155243151282887,0,"konservativ, gemischt, neutral"
2974,Wilchingen,-7.524824498472365,-0.029151673342010576,1.8269322953241882,0,"konservativ, gemischt, neutral"
298,Wiesendangen,-3.721885501535978,7.281539293972941,1.4143008535629904,2,"moderat, gemischt, neutral"
3,Bonstetten,4.692292358677498,8.186981902980735,7.20529240343775,2,"moderat, gemischt, neutral"
3001,Herisau,-3.281848049108391,4.470282898896713,2.7284963555340296,2,"moderat, gemischt, neutral"
3002,Hundwil,-15.871691674307197,-2.930788179363665,-2.6360548387182807,0,"konservativ, gemischt, neutral"
3003,Schönengrund,-17.653593126651746,-2.574076522409881,-2.787169507044819,0,"konservativ, gemischt, neutral"
3004,Schwellbrunn,-12.274726129793775,-2.2454368445625996,1.1263894701618227,0,"konservativ, gemischt, neutral"
3005,Stein (AR),-6.060902264837436,3.4573755297499433,1.9776511003364248,2,"moderat, gemischt, neutral"
3006,Urnäsch,-13.539217817552629,-2.8131423954811785,-0.34709779990714934,0,"konservativ, gemischt, neutral"
3007,Waldstatt,-9.694855300898814,4.489585497224712,-0.9154198214854088,0,"konservativ, gemischt, neutral"
301,Aarberg,0.3338186088630722,5.914587715051072,2.333462589595913,2,"moderat, gemischt, neutral"
302,Bargen (BE),-1.5166899073582756,1.6699032121223691,2.3083621910082375,2,"moderat, gemischt, neutral"
3021,Bühler,-9.0646217783857,0.6000095146389688,1.9737854914207194,0,"konservativ, gemischt, neutral"
3022,Gais,-2.25717971021453,4.365679988164619,4.966461068139108,2,"moderat, gemischt, neutral"
3023,Speicher,1.8696934182302811,6.360253047279054,5.360661624272879,2,"moderat, gemischt, neutral"
3024,Teufen (AR),-2.277749979557642,9.070007346646623,1.5852824802841825,2,"moderat, gemischt, neutral"
3025,Trogen,9.22252562975025,2.4240494423880876,11.351338676296084,2,"moderat, gemischt, neutral"
303,Grossaffoltern,1.0740208698115772,5.145999728423839,3.57227414868439,2,"moderat, gemischt, neutral"
3031,Grub (AR),-3.566318230154667,-0.4041314898827568,4.732640772430623,2,"moderat, gemischt, neutral"
3032,Heiden,-2.0673667288486564,2.4776403923412738,3.9598257746787864,2,"moderat, gemischt, neutral"
3033,Lutzenberg,-8.238168492084005,-4.313643383042167,5.1755834040433,0,"konservativ, gemischt, neutral"
3034,Rehetobel,4.285200645896617,2.145840440829371,9.908846094225717,2,"moderat, gemischt, neutral"
3035,Reute (AR),-6.842003588235791,-4.865325430642873,6.587154988078312,0,"konservativ, gemischt, neutral"
3036,Wald (AR),0.35200050853835757,-1.8230701675237724,7.345399450919663,2,"moderat, gemischt, neutral"
3037,Walzenhausen,-6.827578816003092,-4.891444465604904,6.235717337877234,0,"konservativ, gemischt, neutral"
3038,Wolfhalden,-6.752799898703374,-3.2885281152714794,5.254795400546304,0,"konservativ, gemischt, neutral"
304,Kallnach,-5.2460967778759215,2.5146651431273064,-0.005396867278781045,0,"konservativ, gemischt, neutral"
305,Kappelen,-6.2288068517901225,0.8378241696645198,1.42178965813406,0,"konservativ, gemischt, neutral"
306,Lyss,2.9790978640924175,4.718193715921068,4.194354711636756,2,"moderat, gemischt, neutral"
307,Meikirch,6.603626946610233,7.3794123139405325,6.684719606232165,2,"moderat, gemischt, neutral"
309,Radelfingen,-0.07564444815680284,1.0057994409334294,3.984653181799211,2,"moderat, gemischt, neutral"
31,Henggart,-4.790092181125131,5.707623319771705,1.7903786193966948,2,"moderat, gemischt, neutral"
310,Rapperswil (BE),-1.9966562677180444,3.4710233486753315,1.1786921244270459,2,"moderat, gemischt, neutral"
3101,Appenzell,-9.194990605066796,5.896253844971021,-2.5705381221389367,0,"konservativ, gemischt, neutral"
3102,Gonten,-16.000261022924757,0.43847830288789424,-5.401344797651605,0,"konservativ, gemischt, neutral"
3104,Schlatt-Haslen,-13.71665105175298,-0.10341674287642177,-2.4378365829496533,0,"konservativ, gemischt, neutral"
311,Schüpfen,4.660320351946593,4.657502211026931,5.291250739926043,2,"moderat, gemischt, neutral"
3111,Oberegg,-9.943726339653521,-1.1664944103906423,-0.39544167676997,0,"konservativ, gemischt, neutral"
3112,Schwende-Rüte,-12.486921345180917,4.9298270656337575,-4.278298266136446,0,"konservativ, gemischt, neutral"
312,Seedorf (BE),-3.8640831467995636,2.6467855389778707,1.0071011173329898,2,"moderat, gemischt, neutral"
3201,Häggenschwil,-7.633961564182552,4.708343578274949,-1.4923240679224377,0,"konservativ, gemischt, neutral"
3202,Muolen,-9.362578103999427,5.601994191804745,-3.221060534304903,0,"konservativ, gemischt, neutral"
3203,St. Gallen,8.261200522879601,5.040944740470501,9.807401290126975,2,"moderat, gemischt, neutral"
3204,Wittenbach,-3.7014199878186944,4.505915924808273,2.040420166059139,2,"moderat, gemischt, neutral"
321,Aarwangen,-3.6175239581976535,3.1866208408291254,1.3745592727876257,2,"moderat, gemischt, neutral"
